INCMIN,DRUGDEP,SEXPRED
-0.2762281267,1.0,1.0
-0.0439218808618,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,-1.0,1.0
-0.254806671637,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.177112275036,1.0,1.0
-0.254806671637,1.0,1.0
0.388946900203,1.0,1.0
-0.0772194794052,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
10.7666984462,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.224838832948,-1.0,1.0
-0.271566462904,-1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.0772194794052,1.0,1.0
-0.2762281267,1.0,1.0
-0.143814676492,1.0,1.0
-0.166013075521,1.0,1.0
-0.265905871151,1.0,1.0
-0.182661874793,1.0,1.0
-0.18821147455,1.0,1.0
-0.121616277463,1.0,1.0
-0.200975553992,-1.0,1.0
-0.177112275036,-1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.262465119302,1.0,1.0
-0.2762281267,1.0,1.0
-0.254806671637,1.0,1.0
-0.254806671637,1.0,1.0
-0.275895150714,1.0,1.0
-0.271566462904,1.0,1.0
-0.265905871151,1.0,1.0
-0.232608272608,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,-1.0,1.0
-0.243707472122,1.0,1.0
-0.240932672244,1.0,1.0
-0.243707472122,1.0,1.0
-0.0106242823183,1.0,1.0
-0.254806671637,-1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.143814676492,1.0,1.0
-0.254806671637,1.0,1.0
-0.266793807113,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.269679598986,-1.0,1.0
-0.243707472122,1.0,1.0
-0.232608272608,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,-1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.0772194794052,1.0,1.0
-0.143814676492,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.18821147455,-1.0,1.0
-0.2762281267,1.0,1.0
0.0226733162251,1.0,1.0
-0.254806671637,1.0,1.0
-0.232608272608,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.265350911176,1.0,1.0
-0.243707472122,-1.0,1.0
-0.2762281267,1.0,1.0
-0.271566462904,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.143814676492,1.0,1.0
-0.0106242823183,1.0,1.0
-0.143814676492,-1.0,1.0
-0.110517077949,1.0,1.0
-0.154913876007,1.0,1.0
-0.0106242823183,1.0,1.0
-0.243707472122,1.0,1.0
-0.154913876007,-1.0,1.0
-0.2762281267,1.0,1.0
-0.277005070666,1.0,1.0
-0.210409873579,1.0,1.0
-0.228501568788,1.0,1.0
-0.2762281267,-1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,-1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.271566462904,1.0,1.0
0.0559709147686,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.271566462904,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.18821147455,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.144147652478,1.0,1.0
-0.149364276249,1.0,1.0
-0.265905871151,1.0,1.0
0.255756506029,1.0,1.0
-0.2762281267,1.0,1.0
-0.274452254778,1.0,1.0
-0.254806671637,1.0,1.0
-0.210409873579,1.0,1.0
-0.143814676492,1.0,1.0
-0.243707472122,-1.0,1.0
-0.229944464724,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
0.855113279811,1.0,-1.0
-0.210409873579,1.0,1.0
-0.254806671637,-1.0,1.0
-0.210409873579,-1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,-1.0,1.0
-0.149364276249,1.0,1.0
-0.271566462904,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.0772194794052,1.0,1.0
-0.254806671637,1.0,1.0
-0.177112275036,1.0,1.0
-0.2762281267,1.0,1.0
-0.274452254778,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.254806671637,1.0,1.0
-0.143814676492,1.0,1.0
0.388946900203,1.0,1.0
-0.143814676492,1.0,1.0
-0.275562174729,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.270456542952,1.0,1.0
-0.177112275036,1.0,1.0
-0.232608272608,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.274452254778,1.0,1.0
-0.232608272608,1.0,1.0
-0.274119278792,1.0,1.0
0.522137294377,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
0.388946900203,1.0,1.0
-0.254806671637,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,-1.0,1.0
0.388946900203,1.0,1.0
-0.0106242823183,1.0,1.0
-0.243707472122,1.0,1.0
2.38680281281,1.0,1.0
-0.2762281267,1.0,1.0
0.322351703116,-1.0,1.0
-0.0106242823183,1.0,1.0
-0.143814676492,1.0,1.0
-0.262021151321,1.0,1.0
-0.243707472122,1.0,1.0
-0.177112275036,1.0,1.0
-0.0772194794052,1.0,1.0
-0.0106242823183,1.0,1.0
-0.26091123137,1.0,1.0
-0.2762281267,-1.0,1.0
-0.177112275036,1.0,1.0
-0.149364276249,-1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.143814676492,1.0,1.0
0.0559709147686,1.0,1.0
-0.143814676492,1.0,1.0
10.7666984462,1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,-1.0,1.0
-0.210409873579,1.0,1.0
0.388946900203,1.0,1.0
-0.271122494923,1.0,1.0
-0.243707472122,1.0,1.0
-0.143814676492,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.262465119302,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.260578255384,1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,1.0,1.0
-0.210409873579,1.0,1.0
0.522137294377,1.0,-1.0
-0.265905871151,1.0,1.0
0.122566111855,1.0,1.0
-0.265905871151,1.0,1.0
0.111466912341,1.0,1.0
-0.143814676492,1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.221509073093,1.0,1.0
-0.275229198744,1.0,1.0
-0.0106242823183,1.0,1.0
-0.275562174729,1.0,1.0
0.122566111855,1.0,1.0
-0.149364276249,-1.0,1.0
-0.275229198744,1.0,1.0
-0.21496054538,1.0,1.0
-0.265905871151,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
0.255756506029,1.0,1.0
-0.149364276249,1.0,1.0
-0.177112275036,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.254806671637,1.0,1.0
-0.2762281267,1.0,1.0
-0.262021151321,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.254806671637,1.0,1.0
-0.265905871151,1.0,1.0
-0.264240991224,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,-1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,-1.0,1.0
-0.275562174729,1.0,1.0
-0.265905871151,1.0,1.0
0.0548609948171,1.0,1.0
-0.260578255384,1.0,1.0
-0.24559433604,1.0,1.0
-0.200975553992,-1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.177112275036,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,1.0,1.0
-0.177112275036,1.0,1.0
-0.232608272608,-1.0,1.0
0.122566111855,1.0,1.0
-0.236936960419,1.0,1.0
-0.210409873579,1.0,1.0
-0.0772194794052,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.177112275036,-1.0,1.0
-0.254806671637,1.0,1.0
-0.221509073093,1.0,1.0
0.788518082724,-1.0,1.0
-0.232608272608,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.273675310812,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.0106242823183,1.0,1.0
-0.149364276249,1.0,1.0
-0.143814676492,-1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.26501793519,1.0,1.0
-0.143814676492,1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.275562174729,1.0,1.0
-0.149364276249,-1.0,1.0
-0.262798095287,1.0,1.0
-0.177112275036,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.110517077949,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.210409873579,1.0,1.0
-0.231054384676,1.0,1.0
-0.18821147455,-1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.254806671637,1.0,1.0
-0.274785230763,1.0,1.0
-0.177112275036,-1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.267903727064,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
0.655327688551,1.0,1.0
-0.221509073093,1.0,1.0
-0.260578255384,1.0,1.0
-0.210298881584,1.0,1.0
-0.210409873579,1.0,1.0
-0.254806671637,1.0,1.0
0.0559709147686,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.143814676492,1.0,1.0
-0.2762281267,1.0,1.0
-0.0772194794052,1.0,1.0
-0.166013075521,-1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.143814676492,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.227058672851,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.0106242823183,-1.0,1.0
-0.262465119302,1.0,1.0
-0.265905871151,1.0,1.0
-0.149364276249,1.0,1.0
-0.271899438889,1.0,1.0
-0.259135359448,1.0,1.0
-0.275562174729,1.0,1.0
-0.265905871151,1.0,1.0
-0.259135359448,1.0,1.0
-0.149364276249,1.0,1.0
-0.221509073093,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,1.0,1.0
-0.143814676492,1.0,1.0
-0.243707472122,1.0,1.0
-0.256915519545,1.0,1.0
-0.0106242823183,-1.0,1.0
-0.273675310812,-1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,1.0,1.0
-0.231387360661,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.255805599593,-1.0,1.0
-0.224949824943,1.0,1.0
0.0226733162251,1.0,1.0
-0.161795379706,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,-1.0,1.0
0.388946900203,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.149364276249,1.0,1.0
-0.0106242823183,1.0,1.0
-0.265905871151,1.0,1.0
-0.264240991224,1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.0106242823183,1.0,1.0
-0.273342334826,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.269013647015,-1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.228612560783,1.0,1.0
-0.210409873579,1.0,1.0
-0.143814676492,1.0,1.0
-0.269679598986,-1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,-1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,-1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.254806671637,1.0,1.0
-0.275562174729,1.0,1.0
-0.271566462904,1.0,1.0
-0.110517077949,1.0,1.0
-0.210409873579,1.0,1.0
1.05489887107,1.0,1.0
-0.149364276249,1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,1.0,1.0
-0.262465119302,-1.0,1.0
-0.271899438889,-1.0,1.0
-0.2762281267,-1.0,1.0
-0.110517077949,-1.0,1.0
-0.271566462904,1.0,1.0
-0.253696751685,1.0,1.0
-0.2762281267,1.0,1.0
-0.260578255384,1.0,1.0
-0.265905871151,-1.0,1.0
-0.0772194794052,1.0,1.0
-0.149364276249,1.0,1.0
-0.265905871151,1.0,1.0
-0.149364276249,1.0,1.0
0.255756506029,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.275562174729,1.0,1.0
-0.2762281267,1.0,1.0
-0.260578255384,1.0,1.0
-0.243707472122,1.0,1.0
0.122566111855,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.271566462904,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,-1.0,1.0
-0.254806671637,1.0,1.0
-0.0439218808618,1.0,1.0
-0.265905871151,1.0,1.0
-0.274452254778,1.0,1.0
-0.235050096501,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.259135359448,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.266460831127,1.0,1.0
-0.265905871151,1.0,1.0
-0.258358415482,1.0,1.0
-0.265905871151,1.0,1.0
-0.143814676492,1.0,1.0
-0.199310674065,1.0,1.0
-0.210742849564,-1.0,1.0
-0.0109572583038,1.0,1.0
-0.265905871151,1.0,1.0
-0.149364276249,1.0,1.0
-0.232608272608,1.0,1.0
-0.166013075521,1.0,1.0
-0.143814676492,1.0,1.0
-0.210409873579,1.0,1.0
-0.0772194794052,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.271566462904,1.0,1.0
-0.275895150714,-1.0,1.0
0.0226733162251,1.0,1.0
-0.210409873579,1.0,1.0
-0.271566462904,1.0,1.0
-0.149364276249,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.275229198744,-1.0,1.0
-0.2762281267,-1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
0.388946900203,-1.0,1.0
-0.271566462904,1.0,1.0
-0.260578255384,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
0.189161308942,-1.0,1.0
-0.143814676492,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.221509073093,-1.0,1.0
-0.149364276249,-1.0,1.0
-0.204416305841,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.261688175336,1.0,1.0
-0.2762281267,1.0,1.0
0.189161308942,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.0106242823183,1.0,1.0
-0.271899438889,1.0,1.0
-0.143814676492,-1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,1.0,1.0
-0.254806671637,-1.0,1.0
-0.260578255384,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,1.0,1.0
-0.265905871151,1.0,1.0
-0.232608272608,1.0,1.0
-0.177112275036,1.0,1.0
-0.2762281267,1.0,1.0
-0.260245279399,1.0,1.0
-0.275562174729,1.0,1.0
-0.210409873579,1.0,1.0
-0.149364276249,1.0,1.0
-0.254806671637,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,1.0,1.0
-0.274785230763,1.0,1.0
-0.177112275036,1.0,1.0
-0.149364276249,1.0,1.0
-0.221509073093,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
0.388946900203,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.232608272608,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.143814676492,1.0,1.0
-0.149364276249,-1.0,1.0
-0.143814676492,1.0,1.0
-0.243707472122,1.0,1.0
-0.0106242823183,1.0,1.0
-0.177112275036,1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,1.0,1.0
-0.271566462904,1.0,1.0
-0.260578255384,1.0,1.0
-0.143814676492,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.18821147455,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.254806671637,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.210409873579,-1.0,1.0
0.388946900203,1.0,1.0
-0.271566462904,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,1.0,1.0
-0.254806671637,1.0,1.0
-0.2762281267,1.0,1.0
-0.177112275036,-1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
0.122566111855,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.238157872365,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.0994178784342,1.0,1.0
-0.149364276249,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.0439218808618,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
-0.223062961025,1.0,1.0
0.388946900203,1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,-1.0,1.0
-0.243707472122,-1.0,1.0
-0.265905871151,1.0,1.0
-0.232608272608,1.0,1.0
-0.2762281267,-1.0,1.0
-0.264240991224,1.0,1.0
-0.243707472122,1.0,1.0
-0.275229198744,1.0,1.0
-0.235050096501,1.0,1.0
-0.2762281267,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,-1.0,1.0
-0.210409873579,1.0,1.0
-0.2762281267,1.0,1.0
-0.215959473336,1.0,1.0
-0.266793807113,-1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.199310674065,1.0,1.0
-0.271566462904,1.0,1.0
-0.149364276249,1.0,1.0
-0.275562174729,1.0,1.0
-0.265905871151,1.0,1.0
-0.143814676492,1.0,1.0
-0.143814676492,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
0.0559709147686,1.0,1.0
-0.265905871151,1.0,1.0
-0.0994178784342,-1.0,1.0
-0.265905871151,1.0,1.0
-0.121616277463,-1.0,1.0
0.388946900203,1.0,1.0
-0.266793807113,-1.0,1.0
-0.2762281267,-1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.110517077949,1.0,1.0
-0.210409873579,1.0,1.0
-0.221509073093,1.0,1.0
-0.243707472122,1.0,1.0
0.522137294377,1.0,1.0
-0.243707472122,1.0,1.0
-0.273342334826,1.0,1.0
-0.23438414453,1.0,1.0
-0.267126783098,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.227058672851,-1.0,1.0
-0.273342334826,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,-1.0,1.0
-0.267903727064,1.0,1.0
-0.265905871151,1.0,1.0
-0.210409873579,1.0,1.0
-0.0772194794052,1.0,1.0
-0.265905871151,-1.0,1.0
-0.210409873579,-1.0,1.0
-0.199310674065,-1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.143814676492,1.0,1.0
-0.2762281267,1.0,1.0
-0.143814676492,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,-1.0,1.0
-0.210409873579,1.0,1.0
-0.210409873579,1.0,1.0
-0.265905871151,1.0,1.0
-0.143814676492,1.0,1.0
-0.254806671637,1.0,1.0
-0.2762281267,-1.0,1.0
-0.0439218808618,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,-1.0,1.0
-0.177112275036,1.0,1.0
-0.235827040467,1.0,1.0
-0.250699967817,1.0,1.0
-0.256027583584,1.0,1.0
-0.271566462904,-1.0,1.0
-0.143814676492,1.0,1.0
-0.228834544773,1.0,1.0
-0.149364276249,1.0,1.0
-0.210409873579,-1.0,1.0
-0.240488704263,1.0,1.0
-0.271566462904,1.0,1.0
0.388946900203,1.0,-1.0
-0.149364276249,1.0,1.0
-0.243707472122,1.0,1.0
-0.265905871151,1.0,1.0
-0.221509073093,-1.0,1.0
-0.177112275036,1.0,1.0
-0.243707472122,1.0,1.0
-0.18821147455,-1.0,1.0
-0.2762281267,1.0,1.0
-0.232608272608,1.0,1.0
-0.271566462904,1.0,1.0
-0.210409873579,-1.0,1.0
-0.265905871151,1.0,1.0
-0.221509073093,1.0,1.0
-0.143814676492,1.0,1.0
-0.177112275036,1.0,1.0
-0.166013075521,1.0,1.0
-0.254806671637,1.0,1.0
-0.274119278792,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.254806671637,-1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.0772194794052,-1.0,1.0
-0.18821147455,-1.0,1.0
-0.0772194794052,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,-1.0,1.0
1.05489887107,1.0,1.0
-0.274785230763,1.0,1.0
-0.265905871151,1.0,1.0
-0.149364276249,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.232608272608,1.0,1.0
-0.143814676492,1.0,1.0
-0.265905871151,1.0,1.0
-0.271566462904,1.0,1.0
-0.149364276249,1.0,1.0
-0.271566462904,-1.0,1.0
-0.265905871151,1.0,1.0
-0.110517077949,-1.0,1.0
-0.0106242823183,1.0,1.0
-0.275229198744,1.0,1.0
-0.210409873579,1.0,1.0
-0.177112275036,1.0,1.0
-0.243485488132,1.0,1.0
10.7666984462,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,1.0,1.0
0.122566111855,1.0,1.0
-0.237935888375,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.149364276249,1.0,1.0
-0.232608272608,1.0,1.0
-0.265905871151,1.0,1.0
-0.243707472122,1.0,1.0
-0.270789518938,-1.0,1.0
-0.265905871151,1.0,1.0
-0.2762281267,1.0,1.0
-0.243707472122,-1.0,1.0
-0.2762281267,1.0,1.0
0.0559709147686,-1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.149364276249,1.0,1.0
-0.254806671637,1.0,1.0
-0.0772194794052,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.255472623608,1.0,1.0
0.122566111855,-1.0,1.0
-0.266793807113,1.0,1.0
-0.243707472122,1.0,1.0
-0.243707472122,1.0,1.0
-0.0772194794052,1.0,1.0
-0.243707472122,-1.0,1.0
-0.265128927185,1.0,1.0
-0.243707472122,1.0,1.0
-0.2762281267,1.0,1.0
-0.231387360661,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.0994178784342,-1.0,1.0
-0.143814676492,1.0,1.0
-0.177112275036,1.0,1.0
-0.2762281267,1.0,1.0
-0.2762281267,1.0,1.0
-0.274119278792,1.0,1.0
-0.243707472122,1.0,1.0
-0.232608272608,1.0,1.0
-0.243707472122,1.0,1.0
-0.154913876007,1.0,1.0
-0.210409873579,1.0,1.0
-0.243707472122,1.0,1.0
-0.275562174729,1.0,1.0
-0.177112275036,1.0,1.0
-0.269346623001,1.0,1.0
-0.243707472122,1.0,1.0
-0.177112275036,1.0,1.0
-0.243707472122,1.0,1.0
-0.275895150714,1.0,1.0
-0.210409873579,-1.0,1.0
-0.177112275036,1.0,1.0
-0.177112275036,1.0,1.0
-0.243707472122,1.0,1.0
-0.234717120516,-1.0,1.0
-0.265905871151,1.0,1.0
-0.265905871151,1.0,1.0
-0.243818464118,1.0,1.0
-0.265905871151,1.0,1.0
0.388946900203,1.0,1.0
-0.273342334826,1.0,1.0
-0.2762281267,-1.0,1.0
0.122566111855,1.0,1.0
-0.18821147455,1.0,1.0
-0.265350911176,1.0,1.0
-0.143814676492,1.0,1.0
-0.143814676492,1.0,1.0
-0.21862328122,-1.0,1.0
-0.149364276249,1.0,1.0
-0.149364276249,1.0,1.0
-0.2762281267,1.0,1.0
-0.265905871151,1.0,1.0
-0.121616277463,1.0,1.0
